Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
10.738648,potatochick_701801,Tick,84,70,14,70,127100,127500,-814,-10715586,-9156,OK
10.738648,Eternite_1023,Tick,0,10,-10,10,127100,127500,255,2745,5295,OK
10.738648,IdentityExchangers_4761,Tick,0,0,0,0,127100,127500,0,0,0,OK
10.956078,ReadyFlamingo_938703,Tick,70,42,28,-28,127200,127500,-1426,13426,6286,OK
10.956078,HappyLife_99999,Tick,106,30,76,-76,127200,127500,-785,-415,-19795,OK
10.956078,Algorizzms_1224,Tick,52,30,22,-16,127200,127500,-663,-747737,11653,OK
10.956078,Emineminem_522023,Tick,53,25,28,-8,127200,127500,266,-2524466,18394,OK
10.956078,potatochick_701801,Tick,84,90,-6,90,127200,127500,-687,-10722713,-11183,OK
10.956078,Eternite_1023,Tick,0,10,-10,10,127200,127500,255,2745,5295,OK
10.956078,IdentityExchangers_4761,Tick,0,0,0,0,127200,127500,0,0,0,OK
11.239234,ReadyFlamingo_938703,Tick,70,50,20,-20,127900,127600,-1528,11128,16228,OK
11.239234,HappyLife_99999,Tick,106,45,61,-61,127900,127600,-976,-1724,13831,OK
11.239234,Algorizzms_1224,Tick,52,40,12,-9,127900,127600,-791,-365509,20351,OK
11.239234,Emineminem_522023,Tick,53,41,12,-3,127900,127600,62,-1119562,31898,OK
11.239234,potatochick_701801,Tick,84,100,-16,90,127900,127600,-814,-9448586,-10266,OK
11.239234,Eternite_1023,Tick,0,10,-10,10,127900,127600,255,2745,195,OK
11.239234,IdentityExchangers_4761,Tick,0,0,0,0,127900,127600,0,0,0,OK
11.482234,ReadyFlamingo_938703,Tick,70,50,20,-20,127400,127600,-1528,11128,7128,OK
11.482234,HappyLife_99999,Tick,106,45,61,-61,127400,127600,-976,-1724,-13924,OK
11.482234,Algorizzms_1224,Tick,52,40,12,-9,127400,127600,-791,-365509,14891,OK
11.482234,Emineminem_522023,Tick,63,41,22,-6,127400,127600,317,-2011317,25883,OK
11.482234,potatochick_701801,Tick,84,110,-26,90,127400,127600,-941,-8174459,-2859,OK
11.482234,Eternite_1023,Tick,0,10,-10,10,127400,127600,255,2745,4745,OK
11.482234,IdentityExchangers_4761,Tick,0,0,0,0,127400,127600,0,0,0,OK
11.717897,ReadyFlamingo_938703,Tick,70,50,20,-20,127400,127600,-1528,11128,7128,OK
11.717897,HappyLife_99999,Tick,106,45,61,-61,127400,127600,-976,-1724,-13924,OK
11.717897,Algorizzms_1224,Tick,52,40,12,-9,127400,127600,-791,-365509,14891,OK
11.717897,Emineminem_522023,Tick,63,41,22,-6,127400,127600,317,-2011317,25883,OK
11.717897,potatochick_701801,Tick,84,110,-26,90,127400,127600,-941,-8174459,-2859,OK
11.717897,Eternite_1023,Tick,0,10,-10,10,127400,127600,255,2745,4745,OK
11.717897,IdentityExchangers_4761,Tick,0,0,0,0,127400,127600,0,0,0,OK
11.973804,ReadyFlamingo_938703,Tick,70,50,20,-20,127400,127600,-1528,11128,7128,OK
11.973804,HappyLife_99999,Tick,106,45,61,-61,127400,127600,-976,-1724,-13924,OK
11.973804,Algorizzms_1224,Tick,52,40,12,-9,127400,127600,-791,-365509,14891,OK
11.973804,Emineminem_522023,Tick,63,41,22,-6,127400,127600,317,-2011317,25883,OK
11.973804,potatochick_701801,Tick,84,110,-26,90,127400,127600,-941,-8174459,-2859,OK
11.973804,Eternite_1023,Tick,0,10,-10,10,127400,127600,255,2745,4745,OK
11.973804,IdentityExchangers_4761,Tick,0,0,0,0,127400,127600,0,0,0,OK
12.282491,ReadyFlamingo_938703,Tick,70,50,20,-20,127400,127600,-1528,11128,7128,OK
12.282491,HappyLife_99999,Tick,106,45,61,-61,127400,127600,-976,-1724,-13924,OK
12.282491,Algorizzms_1224,Tick,52,40,12,-9,127400,127600,-791,-365509,14891,OK
12.282491,Emineminem_522023,Tick,63,41,22,-6,127400,127600,317,-2011317,25883,OK
12.282491,potatochick_701801,Tick,84,110,-26,90,127400,127600,-941,-8174459,-2859,OK
12.282491,Eternite_1023,Tick,0,10,-10,10,127400,127600,255,2745,4745,OK
12.282491,IdentityExchangers_4761,Tick,0,0,0,0,127400,127600,0,0,0,OK
12.49822,ReadyFlamingo_938703,Tick,70,50,20,-20,127400,127600,-1528,11128,7128,OK
12.49822,HappyLife_99999,Tick,106,45,61,-61,127400,127600,-976,-1724,-13924,OK
12.49822,Algorizzms_1224,Tick,52,40,12,-9,127400,127600,-791,-365509,14891,OK
12.49822,Emineminem_522023,Tick,63,41,22,-6,127400,127600,317,-2011317,25883,OK
12.49822,potatochick_701801,Tick,84,110,-26,90,127400,127600,-941,-8174459,-2859,OK
12.49822,Eternite_1023,Tick,0,10,-10,10,127400,127600,255,2745,4745,OK
12.49822,IdentityExchangers_4761,Tick,0,0,0,0,127400,127600,0,0,0,OK
12.737237,ReadyFlamingo_938703,Tick,70,50,20,-20,127700,127700,-1528,11128,11128,OK
12.737237,HappyLife_99999,Tick,106,54,52,-52,127700,127700,-1091,-2509,-2509,OK
12.737237,Algorizzms_1224,Tick,52,40,12,-9,127700,127700,-791,-365509,17591,OK
12.737237,Emineminem_522023,Tick,63,41,22,-6,127700,127700,317,-2011317,31883,OK
12.737237,potatochick_701801,Tick,84,110,-26,90,127700,127700,-941,-8174459,-1659,OK
12.737237,Eternite_1023,Tick,0,10,-10,10,127700,127700,255,2745,2745,OK
12.737237,IdentityExchangers_4761,Tick,0,0,0,0,127700,127700,0,0,0,OK
13.029971,ReadyFlamingo_938703,Tick,70,50,20,-20,127700,127700,-1528,11128,11128,OK
13.029971,HappyLife_99999,Tick,106,54,52,-52,127700,127700,-1091,-2509,-2509,OK
13.029971,Algorizzms_1224,Tick,52,40,12,-9,127700,127700,-791,-365509,17591,OK
13.029971,Emineminem_522023,Tick,63,41,22,-6,127700,127700,317,-2011317,31883,OK
13.029971,potatochick_701801,Tick,84,110,-26,90,127700,127700,-941,-8174459,-1659,OK
13.029971,Eternite_1023,Tick,0,10,-10,10,127700,127700,255,2745,2745,OK
13.029971,IdentityExchangers_4761,Tick,0,0,0,0,127700,127700,0,0,0,OK
13.234101,ReadyFlamingo_938703,Tick,70,50,20,-20,127700,127700,-1528,11128,11128,OK
13.234101,HappyLife_99999,Tick,106,54,52,-52,127700,127700,-1091,-2509,-2509,OK
13.234101,Algorizzms_1224,Tick,52,40,12,-9,127700,127700,-791,-365509,17591,OK
13.234101,Emineminem_522023,Tick,63,41,22,-6,127700,127700,317,-2011317,31883,OK
13.234101,potatochick_701801,Tick,84,110,-26,90,127700,127700,-941,-8174459,-1659,OK
13.234101,Eternite_1023,Tick,0,10,-10,10,127700,127700,255,2745,2745,OK
13.234101,IdentityExchangers_4761,Tick,0,0,0,0,127700,127700,0,0,0,OK
13.483704,ReadyFlamingo_938703,Tick,70,50,20,-20,127700,127700,-1528,11128,11128,OK
13.483704,HappyLife_99999,Tick,106,54,52,-52,127700,127700,-1091,-2509,-2509,OK
13.483704,Algorizzms_1224,Tick,52,40,12,-9,127700,127700,-791,-365509,17591,OK
13.483704,Emineminem_522023,Tick,63,41,22,-6,127700,127700,317,-2011317,31883,OK
13.483704,potatochick_701801,Tick,84,110,-26,90,127700,127700,-941,-8174459,-1659,OK
13.483704,Eternite_1023,Tick,0,10,-10,10,127700,127700,255,2745,2745,OK
13.483704,IdentityExchangers_4761,Tick,0,0,0,0,127700,127700,0,0,0,OK
13.760348,ReadyFlamingo_938703,Tick,70,60,10,-10,127900,127700,-1656,12256,14256,OK
13.760348,HappyLife_99999,Tick,106,54,52,-52,127900,127700,-1091,-2509,7891,OK
13.760348,Algorizzms_1224,Tick,52,40,12,-9,127900,127700,-791,-365509,19991,OK
13.760348,Emineminem_522023,Tick,63,41,22,-6,127900,127700,317,-2011317,36283,OK
13.760348,potatochick_701801,Tick,84,110,-26,90,127900,127700,-941,-8174459,-6859,OK
13.760348,Eternite_1023,Tick,0,10,-10,10,127900,127700,255,2745,745,OK
13.760348,IdentityExchangers_4761,Tick,0,0,0,0,127900,127700,0,0,0,OK
14.02423,ReadyFlamingo_938703,Tick,70,60,10,-10,127700,127700,-1656,12256,12256,OK
14.02423,HappyLife_99999,Tick,106,68,38,-38,127700,127700,-1270,-930,-930,OK
14.02423,Algorizzms_1224,Tick,52,50,2,-2,127700,127700,-919,18719,18719,OK
14.02423,Emineminem_522023,Tick,63,41,22,-6,127700,127700,317,-2011317,31883,OK
14.02423,potatochick_701801,Tick,94,110,-16,90,127700,127700,-1069,-9451331,-1531,OK
14.02423,Eternite_1023,Tick,0,10,-10,10,127700,127700,255,2745,2745,OK
14.02423,IdentityExchangers_4761,Tick,0,0,0,0,127700,127700,0,0,0,OK
14.205217,ReadyFlamingo_938703,Tick,70,60,10,-10,127700,127600,-1656,12256,13256,OK
14.205217,HappyLife_99999,Tick,106,68,38,-38,127700,127600,-1270,-930,2870,OK
14.205217,Algorizzms_1224,Tick,52,50,2,-2,127700,127600,-919,18719,18919,OK
14.205217,Emineminem_522023,Tick,63,41,22,-6,127700,127600,317,-2011317,32483,OK
14.205217,potatochick_701801,Tick,94,110,-16,90,127700,127600,-1069,-9451331,-10531,OK
14.205217,Eternite_1023,Tick,0,10,-10,10,127700,127600,255,2745,1745,OK
14.205217,IdentityExchangers_4761,Tick,0,0,0,0,127700,127600,0,0,0,OK
14.515359,ReadyFlamingo_938703,Tick,70,60,10,-10,127700,127600,-1656,12256,13256,OK
14.515359,HappyLife_99999,Tick,106,68,38,-38,127700,127600,-1270,-930,2870,OK
14.515359,Algorizzms_1224,Tick,52,50,2,-2,127700,127600,-919,18719,18919,OK
14.515359,Emineminem_522023,Tick,63,41,22,-6,127700,127600,317,-2011317,32483,OK
14.515359,potatochick_701801,Tick,94,110,-16,90,127700,127600,-1069,-9451331,-10531,OK
14.515359,Eternite_1023,Tick,0,10,-10,10,127700,127600,255,2745,1745,OK
14.515359,IdentityExchangers_4761,Tick,0,0,0,0,127700,127600,0,0,0,OK
14.705303,ReadyFlamingo_938703,Tick,70,60,10,-10,127700,127600,-1656,12256,13256,OK
14.705303,HappyLife_99999,Tick,106,68,38,-38,127700,127600,-1270,-930,2870,OK
14.705303,Algorizzms_1224,Tick,52,50,2,-2,127700,127600,-919,18719,18919,OK
14.705303,Emineminem_522023,Tick,63,41,22,-6,127700,127600,317,-2011317,32483,OK
14.705303,potatochick_701801,Tick,94,110,-16,90,127700,127600,-1069,-9451331,-10531,OK
14.705303,Eternite_1023,Tick,0,10,-10,10,127700,127600,255,2745,1745,OK
14.705303,IdentityExchangers_4761,Tick,0,0,0,0,127700,127600,0,0,0,OK
15.021164,ReadyFlamingo_938703,Tick,70,60,10,-10,127900,127600,-1656,12256,14806,OK
15.021164,HappyLife_99999,Tick,106,81,25,-25,127900,127600,-1436,4436,10811,OK
15.021164,Algorizzms_1224,Tick,52,60,-8,5,127900,127600,-1047,403347,18507,OK
15.021164,Emineminem_522023,Tick,63,41,22,-6,127900,127600,317,-2011317,35893,OK
15.021164,potatochick_701801,Tick,94,120,-26,90,127900,127600,-1197,-8175203,-15433,OK
15.021164,Eternite_1023,Tick,0,10,-10,10,127900,127600,255,2745,195,OK
15.021164,IdentityExchangers_4761,Tick,0,0,0,0,127900,127600,0,0,0,OK
15.29783,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
15.29783,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
15.29783,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
15.29783,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
15.29783,potatochick_701801,Tick,94,120,-26,90,127800,127600,-1197,-8175203,-14003,OK
15.29783,Eternite_1023,Tick,0,10,-10,10,127800,127600,255,2745,745,OK
15.29783,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
15.511462,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
15.511462,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
15.511462,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
15.511462,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
15.511462,potatochick_701801,Tick,94,120,-26,90,127800,127600,-1197,-8175203,-14003,OK
15.511462,Eternite_1023,Tick,0,10,-10,10,127800,127600,255,2745,745,OK
15.511462,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
15.715816,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
15.715816,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
15.715816,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
15.715816,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
15.715816,potatochick_701801,Tick,94,120,-26,90,127800,127600,-1197,-8175203,-14003,OK
15.715816,Eternite_1023,Tick,0,10,-10,10,127800,127600,255,2745,745,OK
15.715816,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
16.033999,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
16.033999,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
16.033999,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
16.033999,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
16.033999,potatochick_701801,Tick,94,120,-26,90,127800,127600,-1197,-8175203,-14003,OK
16.033999,Eternite_1023,Tick,0,10,-10,10,127800,127600,255,2745,745,OK
16.033999,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
16.2416,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
16.2416,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
16.2416,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
16.2416,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
16.2416,potatochick_701801,Tick,104,120,-16,90,127800,127600,-1325,-9453075,-13875,OK
16.2416,Eternite_1023,Tick,0,20,-20,10,127800,127600,511,1280489,489,OK
16.2416,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
16.495731,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
16.495731,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
16.495731,Algorizzms_1224,Tick,52,62,-10,7,127800,127600,-1073,403373,18573,OK
16.495731,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
16.495731,potatochick_701801,Tick,104,120,-16,90,127800,127600,-1325,-9453075,-13875,OK
16.495731,Eternite_1023,Tick,0,20,-20,20,127800,127600,511,5489,1489,OK
16.495731,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
16.79842,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
16.79842,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
16.79842,Algorizzms_1224,Tick,52,69,-17,12,127800,127600,-1162,660562,19162,OK
16.79842,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
16.79842,potatochick_701801,Tick,104,120,-16,90,127800,127600,-1325,-9453075,-13875,OK
16.79842,Eternite_1023,Tick,0,100,-100,100,127800,127600,-511,22511,2511,OK
16.79842,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
16.970206,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
16.970206,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
16.970206,Algorizzms_1224,Tick,52,69,-17,12,127800,127600,-1162,660562,19162,OK
16.970206,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
16.970206,potatochick_701801,Tick,104,120,-16,90,127800,127600,-1325,-9453075,-13875,OK
16.970206,Eternite_1023,Tick,0,100,-100,100,127800,127600,-511,22511,2511,OK
16.970206,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
17.262592,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127600,-1784,12384,12384,OK
17.262592,HappyLife_99999,Tick,106,81,25,-25,127800,127600,-1436,4436,9436,OK
17.262592,Algorizzms_1224,Tick,52,69,-17,12,127800,127600,-1162,660562,19162,OK
17.262592,Emineminem_522023,Tick,63,41,22,-6,127800,127600,317,-2011317,34683,OK
17.262592,potatochick_701801,Tick,104,120,-16,90,127800,127600,-1325,-9453075,-13875,OK
17.262592,Eternite_1023,Tick,0,100,-100,100,127800,127600,-511,22511,2511,OK
17.262592,IdentityExchangers_4761,Tick,0,0,0,0,127800,127600,0,0,0,OK
17.518487,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127700,-1784,12384,12384,OK
17.518487,HappyLife_99999,Tick,106,81,25,-25,127800,127700,-1436,4436,6936,OK
17.518487,Algorizzms_1224,Tick,52,69,-17,12,127800,127700,-1162,660562,20362,OK
17.518487,Emineminem_522023,Tick,63,41,22,-6,127800,127700,317,-2011317,34083,OK
17.518487,potatochick_701801,Tick,104,120,-16,90,127800,127700,-1325,-9453075,-4875,OK
17.518487,Eternite_1023,Tick,0,100,-100,100,127800,127700,-511,22511,12511,OK
17.518487,IdentityExchangers_4761,Tick,0,0,0,0,127800,127700,0,0,0,OK
17.761862,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127700,-1784,12384,12384,OK
17.761862,HappyLife_99999,Tick,106,81,25,-25,127800,127700,-1436,4436,6936,OK
17.761862,Algorizzms_1224,Tick,52,69,-17,12,127800,127700,-1162,660562,20362,OK
17.761862,Emineminem_522023,Tick,63,41,22,-6,127800,127700,317,-2011317,34083,OK
17.761862,potatochick_701801,Tick,104,120,-16,90,127800,127700,-1325,-9453075,-4875,OK
17.761862,Eternite_1023,Tick,0,100,-100,100,127800,127700,-511,22511,12511,OK
17.761862,IdentityExchangers_4761,Tick,0,0,0,0,127800,127700,0,0,0,OK
17.978158,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127800,-1784,12384,12384,OK
17.978158,HappyLife_99999,Tick,106,81,25,-25,127800,127800,-1436,4436,4436,OK
17.978158,Algorizzms_1224,Tick,52,69,-17,12,127800,127800,-1162,660562,21562,OK
17.978158,Emineminem_522023,Tick,63,41,22,-6,127800,127800,317,-2011317,33483,OK
17.978158,potatochick_701801,Tick,104,120,-16,90,127800,127800,-1325,-9453075,4125,OK
17.978158,Eternite_1023,Tick,0,100,-100,100,127800,127800,-511,22511,22511,OK
17.978158,IdentityExchangers_4761,Tick,0,0,0,0,127800,127800,0,0,0,OK
18.234358,ReadyFlamingo_938703,Tick,70,70,0,0,127800,127800,-1784,12384,12384,OK
18.234358,HappyLife_99999,Tick,106,81,25,-25,127800,127800,-1436,4436,4436,OK
18.234358,Algorizzms_1224,Tick,52,69,-17,12,127800,127800,-1162,660562,21562,OK
18.234358,Emineminem_522023,Tick,63,41,22,-6,127800,127800,317,-2011317,33483,OK
18.234358,potatochick_701801,Tick,104,120,-16,90,127800,127800,-1325,-9453075,4125,OK
18.234358,Eternite_1023,Tick,0,100,-100,100,127800,127800,-511,22511,22511,OK
18.234358,IdentityExchangers_4761,Tick,0,0,0,0,127800,127800,0,0,0,OK
18.471281,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
18.471281,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
18.471281,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
18.471281,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
18.471281,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
18.471281,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
18.471281,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
18.785823,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
18.785823,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
18.785823,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
18.785823,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
18.785823,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
18.785823,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
18.785823,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
19.037333,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
19.037333,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
19.037333,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
19.037333,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
19.037333,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
19.037333,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
19.037333,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
19.207396,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
19.207396,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
19.207396,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
19.207396,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
19.207396,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
19.207396,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
19.207396,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
19.523005,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
19.523005,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
19.523005,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
19.523005,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
19.523005,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
19.523005,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
19.523005,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
19.739657,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
19.739657,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
19.739657,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
19.739657,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
19.739657,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
19.739657,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
19.739657,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
19.971304,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
19.971304,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
19.971304,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
19.971304,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
19.971304,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
19.971304,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
19.971304,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
20.216975,ReadyFlamingo_938703,Tick,70,70,0,0,127500,128000,-1784,12384,12384,OK
20.216975,HappyLife_99999,Tick,121,81,40,-40,127500,128000,-1627,9127,-1113,OK
20.216975,Algorizzms_1224,Tick,62,69,-7,5,127500,128000,-1290,277990,23782,OK
20.216975,Emineminem_522023,Tick,75,41,34,-10,127500,128000,164,-3031964,31332,OK
20.216975,potatochick_701801,Tick,114,120,-6,90,127500,128000,-1453,-10730947,22589,OK
20.216975,Eternite_1023,Tick,0,100,-100,100,127500,128000,-511,22511,48111,OK
20.216975,IdentityExchangers_4761,Tick,0,0,0,0,127500,128000,0,0,0,OK
20.469383,ReadyFlamingo_938703,Tick,70,70,0,0,127900,128000,-1784,12384,12384,OK
20.469383,HappyLife_99999,Tick,121,81,40,-40,127900,128000,-1627,9127,5127,OK
20.469383,Algorizzms_1224,Tick,72,69,3,-2,127900,128000,-1034,-105266,22434,OK
20.469383,Emineminem_522023,Tick,75,41,34,-10,127900,128000,164,-3031964,36636,OK
20.469383,potatochick_701801,Tick,114,130,-16,90,127900,128000,-1581,-9451819,21781,OK
20.469383,Eternite_1023,Tick,0,100,-100,100,127900,128000,-511,22511,32511,OK
20.469383,IdentityExchangers_4761,Tick,0,0,0,0,127900,128000,0,0,0,OK
