position,bid_liquidity(e+08),bid_spread,bid_lots,ask_liquidity(e+08),ask_lots,ask_spread
-30,3.1483417063476877,0,23,3.423499121928098,1,17
-83,3.1483417063476877,0,27,3.423499121928098,3,8
-14,3.1483417063476877,0,21,3.423499121928098,0,19
-29,3.0817350316658314,0,23,3.3958046275255347,1,17
-22,3.0817350316658314,0,22,3.3958046275255347,0,18
-51,3.0817350316658314,0,25,3.3958046275255347,2,14
-22,3.0817350316658314,0,22,3.3958046275255347,0,18
-83,3.0817350316658314,0,27,3.3958046275255347,3,8
-30,3.0817350316658314,0,23,3.3958046275255347,1,17
-22,2.954180618646885,0,22,3.3958046275255347,0,18
-22,2.954180618646885,0,22,3.3958046275255347,0,18
-51,2.954180618646885,0,25,3.3958046275255347,2,14
-30,2.954180618646885,0,23,3.3958046275255347,1,17
-83,2.954180618646885,0,27,3.3958046275255347,3,8
-29,2.954180618646885,0,23,3.3958046275255347,1,17
-51,3.686569592071488,0,25,3.1306243494800077,2,14
-40,3.686569592071488,0,24,3.1306243494800077,1,15
-47,3.686569592071488,0,24,3.1306243494800077,1,14
-83,3.686569592071488,0,27,3.1306243494800077,3,8
-40,3.686569592071488,0,24,3.1306243494800077,1,15
-46,3.686569592071488,0,24,3.1306243494800077,1,15
-91,3.426523496637723,0,28,3.21384100613267,4,6
-65,3.426523496637723,0,26,3.21384100613267,2,12
-53,3.426523496637723,0,25,3.21384100613267,2,14
-46,3.426523496637723,0,24,3.21384100613267,1,15
-53,3.426523496637723,0,25,3.21384100613267,2,14
-55,3.426523496637723,0,25,3.21384100613267,2,13
-52,3.426523496637723,0,25,3.21384100613267,2,14
-53,3.426523496637723,0,25,3.21384100613267,2,14
-65,3.426523496637723,0,26,3.21384100613267,2,12
-30,3.426523496637723,0,23,3.21384100613267,1,17
-63,3.426523496637723,0,26,3.21384100613267,2,12
-55,3.426523496637723,0,25,3.21384100613267,2,13
-30,2.442014172924164,0,23,5.842607586010051,1,17
-53,2.442014172924164,0,25,5.842607586010051,2,14
-65,2.442014172924164,0,26,5.842607586010051,2,12
-63,2.442014172924164,0,26,5.842607586010051,2,12
-52,2.442014172924164,0,25,5.842607586010051,2,14
-55,2.442014172924164,0,25,5.842607586010051,2,13
-65,2.442014172924164,0,26,6.042972783812113,2,12
-63,2.442014172924164,0,26,6.042972783812113,2,12
-30,2.442014172924164,0,23,6.042972783812113,1,17
-53,2.442014172924164,0,25,6.042972783812113,2,14
-52,2.442014172924164,0,25,6.042972783812113,2,14
-55,2.442014172924164,0,25,6.042972783812113,2,13
-52,2.9050529554737525,0,25,3.4475728505675853,2,14
-65,2.9050529554737525,0,26,3.4475728505675853,2,12
-53,2.9050529554737525,0,25,3.4475728505675853,2,14
-56,2.9050529554737525,0,25,3.4475728505675853,2,13
-30,2.9050529554737525,0,23,3.4475728505675853,1,17
-55,2.9050529554737525,0,25,3.4475728505675853,2,13
-66,5.357859476870691,0,26,3.150314224879938,2,11
-69,5.357859476870691,0,26,3.150314224879938,2,11
-62,5.357859476870691,0,26,3.150314224879938,2,12
-47,5.357859476870691,0,24,3.150314224879938,1,14
-77,5.357859476870691,0,27,3.150314224879938,3,9
-67,5.357859476870691,0,26,3.150314224879938,2,11
-69,3.448604502479157,0,26,3.2928713543515653,2,11
-62,3.448604502479157,0,26,3.2928713543515653,2,12
-66,3.448604502479157,0,26,3.2928713543515653,2,11
-61,3.448604502479157,0,26,3.2928713543515653,2,12
-59,3.448604502479157,0,25,3.2928713543515653,2,13
-71,3.448604502479157,0,26,3.2928713543515653,2,11
-77,2.83139021408404,0,27,5.872879301954352,3,9
-72,2.83139021408404,0,26,5.872879301954352,2,10
-82,2.83139021408404,0,27,5.872879301954352,3,8
-74,2.83139021408404,0,27,5.872879301954352,2,10
-73,2.83139021408404,0,26,5.872879301954352,2,10
-80,2.83139021408404,0,27,5.872879301954352,3,9
-74,1.6607507751993413,0,27,5.47437443522999,2,10
-72,1.6607507751993413,0,26,5.47437443522999,2,10
-82,1.6607507751993413,0,27,5.47437443522999,3,8
-73,1.6607507751993413,0,26,5.47437443522999,2,10
-77,1.6607507751993413,0,27,5.47437443522999,3,9
-80,1.6607507751993413,0,27,5.47437443522999,3,9
-74,2.5593285679011584,0,27,6.65072048814398,2,10
-77,2.5593285679011584,0,27,6.65072048814398,3,9
-80,2.5593285679011584,0,27,6.65072048814398,3,9
-82,2.5593285679011584,0,27,6.65072048814398,3,8
-73,2.5593285679011584,0,26,6.65072048814398,2,10
-72,2.5593285679011584,0,26,6.65072048814398,2,10
-72,2.3142169915391837,0,26,4.554537017525605,2,10
-80,2.3142169915391837,0,27,4.554537017525605,3,9
-74,2.3142169915391837,0,27,4.554537017525605,2,10
-73,2.3142169915391837,0,26,4.554537017525605,2,10
-82,2.3142169915391837,0,27,4.554537017525605,3,8
-77,2.3142169915391837,0,27,4.554537017525605,3,9
-77,2.7980372236724667,0,27,7.884796801360283,3,9
-80,2.7980372236724667,0,27,7.884796801360283,3,9
-73,2.7980372236724667,0,26,7.884796801360283,2,10
-74,2.7980372236724667,0,27,7.884796801360283,2,10
-82,2.7980372236724667,0,27,7.884796801360283,3,8
-72,2.7980372236724667,0,26,7.884796801360283,2,10
-73,2.615413896363807,0,26,4.0645635014878865,2,10
-72,2.615413896363807,0,26,4.0645635014878865,2,10
-50,2.615413896363807,0,25,4.0645635014878865,2,14
-74,2.615413896363807,0,27,4.0645635014878865,2,10
-82,2.615413896363807,0,27,4.0645635014878865,3,8
-80,2.615413896363807,0,27,4.0645635014878865,3,9
-74,5.201153463267236,0,27,2.301443922051302,2,10
-80,5.201153463267236,0,27,2.301443922051302,3,9
-73,5.201153463267236,0,26,2.301443922051302,2,10
-82,5.201153463267236,0,27,2.301443922051302,3,8
-50,5.201153463267236,0,25,2.301443922051302,2,14
-72,5.201153463267236,0,26,2.301443922051302,2,10
-84,2.4912170158241356,0,27,3.4740602717571183,3,8
-82,2.4912170158241356,0,27,3.4740602717571183,3,8
-64,2.4912170158241356,0,26,3.4740602717571183,2,12
-83,2.4912170158241356,0,27,3.4740602717571183,3,8
-90,2.4912170158241356,0,28,3.4740602717571183,4,6
-89,2.4912170158241356,0,28,3.4740602717571183,3,6
-92,2.4912170158241356,0,28,3.6517960295027674,4,5
-70,2.4912170158241356,0,26,3.6517960295027674,2,11
-90,2.4912170158241356,0,28,3.6517960295027674,4,6
-62,2.4912170158241356,0,26,3.6517960295027674,2,12
-95,2.4912170158241356,0,28,3.6517960295027674,4,4
-91,2.4912170158241356,0,28,3.6517960295027674,4,6
-69,1.8169735182595141,0,26,6.39600117844758,2,11
-95,1.8169735182595141,0,28,6.39600117844758,4,4
-91,1.8169735182595141,0,28,6.39600117844758,4,6
-90,1.8169735182595141,0,28,6.39600117844758,4,6
-74,1.8169735182595141,0,27,6.39600117844758,2,10
-81,1.8169735182595141,0,27,6.39600117844758,3,8
-80,1.3339538819387973,0,27,6.561901158355344,3,9
-85,1.3339538819387973,0,27,6.561901158355344,3,7
-91,1.3339538819387973,0,28,6.561901158355344,4,6
-81,1.3339538819387973,0,27,6.561901158355344,3,8
-84,1.3339538819387973,0,27,6.561901158355344,3,8
-79,1.3339538819387973,0,27,6.561901158355344,3,9
-80,1.996753801471937,0,27,7.035515524381075,3,9
-85,1.996753801471937,0,27,7.035515524381075,3,7
-79,1.996753801471937,0,27,7.035515524381075,3,9
-84,1.996753801471937,0,27,7.035515524381075,3,8
-81,1.996753801471937,0,27,7.035515524381075,3,8
-91,1.996753801471937,0,28,7.035515524381075,4,6
-80,1.9726420939784535,0,27,4.030188919457119,3,9
-81,1.9726420939784535,0,27,4.030188919457119,3,8
-84,1.9726420939784535,0,27,4.030188919457119,3,8
-91,1.9726420939784535,0,28,4.030188919457119,4,6
-85,1.9726420939784535,0,27,4.030188919457119,3,7
-79,1.9726420939784535,0,27,4.030188919457119,3,9
-79,2.441580845217611,0,27,3.679753402754986,3,9
-92,2.441580845217611,0,28,3.679753402754986,4,5
-89,2.441580845217611,0,28,3.679753402754986,3,6
-89,2.441580845217611,0,28,3.679753402754986,3,6
-38,2.441580845217611,0,24,3.679753402754986,1,16
-85,2.441580845217611,0,27,3.679753402754986,3,7
